,0,1,2
29618,-3.3878796,1.2188977,0.8132296
29619,-3.4109893,1.2083474,0.81769943
29620,-3.4383993,1.1960319,0.8230385
29621,-3.4431796,1.1937258,0.8243323
29622,-3.4737594,1.1796328,0.83094394
29623,-3.4765809,1.1782346,0.8317322
29624,-3.4810874,1.1763793,0.8324025
29625,-3.5031238,1.1656642,0.83875275
29626,-3.5110006,1.1616719,0.8412538
29627,-3.5289922,1.1528944,0.8466573
29628,-3.5501845,1.1420819,0.8539457
29629,-3.5620503,1.1358322,0.8583687
29630,-3.5709417,1.131026,0.8619196
29631,-3.5754907,1.1287591,0.86368257
29632,-3.592422,1.1202004,0.8697556
29633,-3.6280272,1.100934,0.8846708
29634,-3.6724863,1.0764785,0.9033915
29635,-3.7164648,1.0518267,0.9228154
29636,-3.7327867,1.0423849,0.9300397
29637,-3.7428503,1.0366477,0.93414384
29638,-3.7697325,1.0209067,0.94602513
29639,-3.7832413,1.0126972,0.9525258
29640,-3.7967625,1.0045185,0.95923185
29641,-3.8122535,0.9954227,0.9662287
29642,-3.827541,0.98599946,0.97336566
29643,-3.8732688,0.9580231,0.9946396
29644,-3.8878896,0.9487118,1.0015038
29645,-3.9020479,0.93987554,1.008054
29646,-3.9136379,0.932583,1.0134044
29647,-3.9256704,0.92468494,1.019085
29648,-3.9308736,0.9214912,1.0215405
29649,-3.9624295,0.9012386,1.0366049
29650,-3.9788644,0.8901449,1.0443311
29651,-4.017678,0.86378074,1.0621632
29652,-4.022623,0.8602929,1.0640001
29653,-4.040504,0.8474629,1.0707752
29654,-4.0474167,0.8423888,1.0731918
29655,-4.074003,0.8223815,1.0841533
29656,-4.1036706,0.8003069,1.0985904
29657,-4.124545,0.78445005,1.1091789
29658,-4.139819,0.772945,1.1168853
29659,-4.152127,0.76354444,1.1227876
29660,-4.164846,0.75319743,1.1295589
29661,-4.1749387,0.7445737,1.1346295
29662,-4.182741,0.73600537,1.1386223
29663,-4.185646,0.73368734,1.1400691
29664,-4.2016263,0.71848184,1.1488365
29665,-4.2109056,0.7099481,1.1542196
29666,-4.215668,0.70525026,1.1563212
29667,-4.2209487,0.70107603,1.1591836
29668,-4.221758,0.6992684,1.1599454
29669,-4.2216926,0.69977045,1.1600459
29670,-4.230719,0.69220376,1.1660962
29671,-4.231066,0.6907016,1.1665255
29672,-4.2333,0.68872184,1.167779
29673,-4.2444887,0.6798442,1.1749791
29674,-4.2490063,0.6752564,1.1773763
29675,-4.2519035,0.6732465,1.1791577
29676,-4.2554164,0.67053664,1.1809746
29677,-4.2565584,0.66959673,1.1816251
29678,-4.2601156,0.6672855,1.1835917
29679,-4.2682333,0.65925014,1.1881315
29680,-4.2800913,0.6504857,1.1944625
29681,-4.3025346,0.6327447,1.2061172
29682,-4.3073435,0.6297042,1.2085894
29683,-4.3119435,0.62566054,1.210882
29684,-4.3191996,0.6208106,1.2146218
29685,-4.3222995,0.6178874,1.2161802
29686,-4.3279376,0.6143531,1.218907
29687,-4.332159,0.6106465,1.2210932
29688,-4.335876,0.6079602,1.2228904
29689,-4.3361115,0.6077094,1.2229283
29690,-4.339831,0.60503143,1.2247283
29691,-4.351318,0.59559655,1.2304704
29692,-4.3681655,0.58435076,1.2384878
29693,-4.375515,0.5796537,1.2417781
29694,-4.3775744,0.5782595,1.2427197
29695,-4.377035,0.57868445,1.2424674
29696,-4.3857536,0.57264453,1.246566
29697,-4.3958564,0.5663319,1.2511262
29698,-4.401086,0.56270224,1.2534907
29699,-4.403536,0.5606548,1.2546107
29700,-4.411046,0.55611205,1.258038
29701,-4.408981,0.557578,1.2569168
29702,-4.4177985,0.5509383,1.260784
29703,-4.426287,0.5451846,1.2644783
29704,-4.448615,0.5305503,1.2742088
29705,-4.4594054,0.52300215,1.2787569
29706,-4.4685574,0.51638454,1.2825907
29707,-4.476812,0.5102514,1.2861367
29708,-4.490432,0.5001031,1.2918509
29709,-4.4942927,0.49719334,1.2934924
29710,-4.506947,0.48750156,1.2987275
29711,-4.5381756,0.46367547,1.3117421
29712,-4.5460677,0.45758125,1.3148885
29713,-4.5515523,0.45338064,1.3171792
29714,-4.5534973,0.45193276,1.3180035
29715,-4.557969,0.4485321,1.3198397
29716,-4.561394,0.44590324,1.321272
29717,-4.5703382,0.43899736,1.3249178
29718,-4.5771346,0.4337216,1.3276839
29719,-4.5776525,0.43331316,1.3278867
29720,-4.580267,0.43126366,1.3289256
29721,-4.58607,0.42667073,1.3312191
29722,-4.589288,0.42416558,1.3325645
29723,-4.590231,0.42342073,1.3329598
29724,-4.593306,0.42102382,1.3341603
29725,-4.5936494,0.4207468,1.3342851
29726,-4.600091,0.41569653,1.336892
29727,-4.6033936,0.4131314,1.3382384
29728,-4.6088967,0.40872777,1.3404346
29729,-4.6109495,0.40700197,1.3412173
29730,-4.6122403,0.40594378,1.341707
29731,-4.612911,0.40541124,1.341974
29732,-4.6133056,0.40507248,1.3421866
29733,-4.6145597,0.4040901,1.3426993
29734,-4.615211,0.40359458,1.3429981
29735,-4.6153526,0.40348473,1.3430508
29736,-4.617007,0.40216136,1.3437401
29737,-4.618176,0.4012209,1.3442612
29738,-4.61907,0.40046927,1.3445685
29739,-4.6191406,0.40042844,1.3445979
29740,-4.619152,0.40041313,1.3446919
29741,-4.618417,0.4010846,1.3445278
29742,-4.615979,0.4028965,1.3436018
29743,-4.6158056,0.403004,1.3435335
29744,-4.6141753,0.4043678,1.3429723
29745,-4.614512,0.4041175,1.3431826
29746,-4.614369,0.4043462,1.3433135
29747,-4.613669,0.4048904,1.3430884
29748,-4.6125,0.4057051,1.3427035
29749,-4.612959,0.40544584,1.3432391
29750,4.0852056,5.6597958,-3.8775053
29751,4.0863247,5.6600747,-3.8774805
29752,4.086232,5.6599936,-3.877495
29753,4.087484,5.66061,-3.87772
29754,4.0876865,5.660917,-3.8779993
29755,4.087879,5.6617723,-3.877949
29756,4.0882506,5.662548,-3.877644
29757,4.0884624,5.6625724,-3.8775244
29758,4.08861,5.662878,-3.877214
29759,4.089608,5.6636963,-3.876934
29760,4.089791,5.6639004,-3.876581
29761,4.090092,5.664044,-3.8764641
29762,4.0908484,5.6643534,-3.8759267
29763,4.091297,5.664663,-3.875443
29764,4.092621,5.6652846,-3.87389
29765,4.0928497,5.6655374,-3.8737524
29766,4.0946984,5.6667576,-3.8713312
29767,4.0949855,5.666929,-3.8709712
29768,4.096709,5.667806,-3.8688715
29769,4.102017,5.670097,-3.8619564
29770,4.1041794,5.670772,-3.859069
29771,4.1064095,5.671491,-3.855968
29772,4.1083045,5.6721206,-3.8534014
29773,4.110743,5.6728134,-3.8500986
29774,4.112537,5.6731324,-3.847657
29775,4.1133575,5.673314,-3.8465252
29776,4.1166263,5.6742578,-3.8420877
29777,4.117876,5.6747136,-3.8404157
29778,4.120614,5.675305,-3.836621
29779,4.1236405,5.67622,-3.8324983
29780,4.129096,5.6775475,-3.8250027
29781,4.1318536,5.6782203,-3.8211956
29782,4.1366115,5.679212,-3.814539
29783,4.1438575,5.6804395,-3.804326
29784,4.14588,5.6808147,-3.8014858
29785,4.152173,5.6819534,-3.7926593
29786,4.156373,5.6826606,-3.786748
29787,4.1586432,5.683143,-3.783605
29788,4.1636343,5.6838264,-3.7765598
29789,4.1678076,5.684393,-3.7706673
29790,4.170784,5.6846094,-3.7664237
29791,4.174613,5.684898,-3.7609549
29792,4.180131,5.6858134,-3.7531908
29793,4.1956477,5.688037,-3.7312667
29794,4.1977186,5.688202,-3.7283106
29795,4.200551,5.688649,-3.724317
29796,4.2051697,5.6892734,-3.7178016
29797,4.2053747,5.6893024,-3.7175112
29798,4.205411,5.689308,-3.7174592
29799,4.2052116,5.6893625,-3.7177541
29800,4.2074866,5.68967,-3.7144883
29801,4.2133327,5.6898603,-3.7061033
29802,4.219655,5.690027,-3.6970267
29803,4.220956,5.690168,-3.69518
29804,4.223537,5.690389,-3.6915088
29805,4.2248354,5.6904564,-3.689654
29806,4.23211,5.6914463,-3.6793792
29807,4.2466903,5.692494,-3.6586018
29808,4.250556,5.692812,-3.6530993
29809,4.2611914,5.6936083,-3.6379516
29810,4.264618,5.694074,-3.6331112
29811,4.2727923,5.6950865,-3.6215522
29812,4.2809715,5.695825,-3.6099322
29813,4.286088,5.696158,-3.6026757
29814,4.292733,5.6966553,-3.5932276
29815,4.2937646,5.6966944,-3.5917518
29816,4.297783,5.696817,-3.5859978
29817,4.298399,5.6968026,-3.5851111
29818,4.300519,5.696819,-3.5820668
29819,4.301092,5.696838,-3.5812495
29820,4.3056273,5.6966662,-3.5747004
29821,4.307003,5.6966224,-3.572718
29822,4.307934,5.696614,-3.5713782
29823,4.3087454,5.6966205,-3.5702088
29824,4.313804,5.6966124,-3.5629401
29825,4.3146706,5.6965685,-3.5616853
29826,4.3173485,5.6964664,-3.5578094
29827,4.320568,5.6963286,-3.5531623
29828,4.3325834,5.695649,-3.5357578
29829,4.337237,5.695356,-3.5290074
29830,4.3375473,5.695318,-3.5285442
29831,4.339399,5.695223,-3.525869
29832,4.3477416,5.694731,-3.5137672
29833,4.3597374,5.693843,-3.4963238
29834,4.362845,5.693562,-3.4917936
29835,4.3636365,5.6935596,-3.4906507
29836,4.3703322,5.6932197,-3.4809513
29837,4.3772326,5.692645,-3.4708977
29838,4.3833485,5.6922445,-3.462019
29839,4.3934455,5.691353,-3.4473045
29840,4.3959475,5.6910996,-3.443649
29841,4.4021835,5.6904497,-3.4345477
29842,4.409058,5.6896734,-3.4245028
29843,4.4173923,5.6886234,-3.412252
29844,4.42058,5.68823,-3.4075797
29845,4.425214,5.687779,-3.400806
29846,4.4273243,5.6875377,-3.397728
29847,4.4377775,5.686496,-3.3824744
29848,4.4454875,5.6856713,-3.3712013
29849,4.4471354,5.6854396,-3.3687823
29850,4.4507174,5.6850305,-3.363507
29851,4.4595575,5.6838126,-3.3503625
29852,4.4657025,5.6829853,-3.3413818
29853,4.467253,5.6828046,-3.3391209
29854,4.4849653,5.680589,-3.3132179
29855,4.4929395,5.67966,-3.3014634
29856,4.494732,5.679409,-3.2988343
29857,4.49879,5.6788034,-3.2927969
29858,4.508832,5.6774755,-3.2780366
29859,4.5182147,5.676296,-3.2643175
29860,4.521917,5.675761,-3.258903
29861,4.5435395,5.672628,-3.227294
29862,4.548332,5.671917,-3.2202916
29863,4.5566597,5.6706266,-3.2081277
29864,4.5698204,5.668715,-3.1889408
29865,4.5813413,5.6669173,-3.172095
29866,4.603896,5.6636376,-3.1392286
29867,4.606242,5.663174,-3.1358025
29868,4.6129413,5.6622076,-3.1260805
29869,4.614978,5.661943,-3.1231167
29870,4.6182213,5.6615887,-3.1183844
29871,4.6457157,5.6573753,-3.0784082
29872,4.651833,5.6563807,-3.069532
29873,4.6546793,5.6559095,-3.065406
29874,4.657888,5.6553936,-3.06074
29875,4.6635585,5.654437,-3.0524726
29876,4.666999,5.6538815,-3.0474772
29877,4.687779,5.6502533,-3.017251
29878,4.695162,5.6489944,-3.0064907
29879,4.707999,5.6466513,-2.9878283
29880,4.7222524,5.6441026,-2.9671
29881,4.728933,5.6428976,-2.9573877
29882,4.739235,5.6409826,-2.9424238
29883,4.7449403,5.640095,-2.9341276
29884,4.747207,5.639583,-2.930824
29885,4.7527647,5.6389465,-2.9227388
29886,4.7736354,5.6345315,-2.8924322
29887,4.7810817,5.6331487,-2.881596
29888,4.79129,5.6312695,-2.8668115
29889,4.806732,5.6284285,-2.8444593
29890,4.818595,5.6262484,-2.8273275
29891,4.8208833,5.6258373,-2.8240232
29892,4.8541865,5.6195292,-2.775971
29893,4.8612514,5.618169,-2.7656515
29894,4.866737,5.6171207,-2.7575347
29895,4.8853407,5.6134624,-2.730371
29896,4.8865886,5.613216,-2.7285862
29897,4.896362,5.611314,-2.7145197
29898,4.9016767,5.6102724,-2.7069197
29899,4.9067006,5.609263,-2.6997936
29900,4.920986,5.6063786,-2.679366
29901,4.9290304,5.604733,-2.6678507
29902,4.945942,5.601245,-2.643733
29903,4.952156,5.5999684,-2.6348655
29904,4.9600244,5.5983415,-2.6236172
29905,4.9653325,5.5970726,-2.6159139
29906,4.967555,5.5966797,-2.612797
29907,4.9776993,5.594581,-2.5984097
29908,4.979913,5.5941133,-2.5951843
29909,4.985383,5.5929546,-2.5875053
29910,4.9920545,5.5914445,-2.5778863
29911,4.994581,5.590913,-2.5742614
29912,5.00608,5.588326,-2.5575852
29913,5.0159397,5.586362,-2.5434322
29914,5.0199704,5.5855002,-2.537629
29915,5.0279717,5.5837502,-2.5260785
29916,5.038022,5.5816236,-2.5119402
29917,5.0409513,5.5810194,-2.5078106
29918,5.042463,5.580681,-2.5057065
29919,5.0450554,5.5800657,-2.5019088
29920,5.051508,5.5785694,-2.492466
29921,5.0578938,5.5771728,-2.4835122
29922,5.06159,5.576324,-2.4781637
29923,5.0673757,5.5749946,-2.4697025
29924,5.074493,5.573376,-2.459214
29925,5.085299,5.570895,-2.4432783
29926,5.090887,5.5696793,-2.4355402
29927,5.103218,5.566813,-2.4174678
29928,5.108089,5.5656834,-2.410326
29929,5.11541,5.5639467,-2.3991768
29930,5.1181674,5.563278,-2.3949811
29931,5.1187305,5.563139,-2.3941247
29932,5.120524,5.5626974,-2.391509
29933,5.1295953,5.5605392,-2.3782215
29934,5.137423,5.5585575,-2.3659945
29935,5.1496005,5.555501,-2.3469946
29936,5.1511717,5.5551214,-2.3445852
29937,5.154015,5.554454,-2.3403416
29938,5.157871,5.553495,-2.3342376
29939,5.161085,5.55271,-2.329268
29940,5.1604548,5.5529056,-2.3305993
29941,5.1658373,5.5515513,-2.3221772
29942,5.1658206,5.5515413,-2.3220997
29943,5.168598,5.5508065,-2.317703
29944,5.1731334,5.5497427,-2.3109438
29945,5.186897,5.5462685,-2.288736
29946,5.1927156,5.5448027,-2.2795286
29947,5.196186,5.543971,-2.2743337
29948,5.201642,5.542534,-2.2651916
29949,5.2064085,5.5412693,-2.2572458
29950,5.2177644,5.538293,-2.238414
29951,5.2275567,5.535688,-2.2218714
29952,5.232219,5.534457,-2.2139618
29953,5.2331944,5.5342064,-2.2123632
29954,5.2356234,5.5335793,-2.2084246
29955,5.2361746,5.5334315,-2.2074475
29956,5.2500277,5.5298734,-2.1844385
29957,5.254652,5.5286603,-2.176642
29958,5.2560687,5.528285,-2.1741493
29959,5.261427,5.5268617,-2.165085
29960,5.2635307,5.526317,-2.161501
29961,5.2675014,5.525207,-2.15413
29962,5.2699485,5.5245814,-2.1500099
29963,5.2749515,5.523239,-2.141083
29964,5.2869053,5.520099,-2.120161
29965,5.2898126,5.5193415,-2.1150746
29966,5.3039746,5.5155673,-2.0893576
29967,5.3067837,5.514794,-2.084131
29968,5.308513,5.5142446,-2.0804641
29969,5.310658,5.5136666,-2.0763676
29970,5.313863,5.5128117,-2.0704443
29971,5.328193,5.509129,-2.04521
29972,5.3396816,5.5061307,-2.0243118
29973,5.3548174,5.5020833,-1.9965312
29974,5.35932,5.500883,-1.988338
29975,5.3638625,5.499679,-1.9801185
29976,5.374128,5.4969797,-1.9612286
29977,5.377673,5.4960403,-1.9545817
29978,5.378583,5.4958158,-1.9529092
29979,5.3788514,5.4957395,-1.9524157
29980,5.3810177,5.4951663,-1.9488082
29981,5.385716,5.493982,-1.9403378
29982,5.3905773,5.4926996,-1.9311191
29983,5.3914695,5.4924583,-1.9295831
29984,5.394009,5.4917803,-1.9246945
29985,5.3958464,5.4912915,-1.92124
29986,5.405727,5.488569,-1.9016696
29987,5.4086094,5.4877057,-1.8950235
29988,5.412172,5.4867415,-1.8877909
29989,5.4146256,5.48614,-1.8837154
29990,5.4184666,5.485073,-1.874628
29991,5.4210052,5.4843855,-1.8695068
29992,5.423364,5.483791,-1.8649148
29993,5.4220066,5.48413,-1.8673251
29994,5.426215,5.482983,-1.8582407
29995,5.4301147,5.4819856,-1.8506035
29996,5.436067,5.480456,-1.8380464
29997,5.4388638,5.4797206,-1.8320439
29998,5.441547,5.479028,-1.8264388
29999,5.4466395,5.4776893,-1.8156335
30000,5.4530277,5.476009,-1.8022007
30001,5.474599,5.470327,-1.756128
30002,5.483613,5.467957,-1.7366496
30003,5.48551,5.467456,-1.7324051
30004,5.490601,5.466117,-1.7211522
30005,5.493616,5.4653254,-1.7143844
30006,5.5085287,5.461405,-1.6810533
30007,5.527412,5.456454,-1.6387621
30008,5.537029,5.4539056,-1.6169257
30009,5.545041,5.451806,-1.5991522
30010,5.5550504,5.4492006,-1.5767229
30011,5.5759325,5.443728,-1.5299426
30012,5.5848894,5.4413323,-1.5092807
30013,5.5988336,5.4376597,-1.4767243
30014,5.6063895,5.43572,-1.4595171
30015,5.6104045,5.434692,-1.4500512
30016,5.615978,5.433254,-1.4372599
30017,5.626372,5.430587,-1.4124686
30018,5.6375065,5.4277406,-1.3869677
30019,5.640623,5.4269586,-1.380093
30020,5.6434183,5.426249,-1.3732613
30021,5.649367,5.424743,-1.3589863
30022,5.6681395,5.4200196,-1.315594
30023,5.6791205,5.4172754,-1.2893754
30024,5.6867533,5.4153633,-1.2712438
30025,5.6958985,5.4130864,-1.2482636
30026,5.6992116,5.4122586,-1.2401787
30027,5.7014484,5.4116974,-1.2341251
30028,5.7021484,5.4115252,-1.2319429
30029,5.7033806,5.4112215,-1.229279
30030,5.7063007,5.410496,-1.2210125
30031,5.7065353,5.4104366,-1.2196155
30032,5.710276,5.409515,-1.2084454
30033,5.712518,5.4089594,-1.2028307
30034,5.713537,5.4087086,-1.1999532
30035,5.717705,5.4076853,-1.1862396
30036,5.718087,5.4075866,-1.1840194
30037,5.7195044,5.407241,-1.1793209
30038,5.720623,5.4069657,-1.1754327
30039,5.7219167,5.406653,-1.1711115
30040,5.723348,5.406293,-1.1661904
30041,5.7232614,5.4063225,-1.1676552
30042,5.7245617,5.4060016,-1.1636055
30043,5.7268634,5.405439,-1.1560137
30044,5.729345,5.4048386,-1.1478947
30045,5.7297587,5.4047494,-1.1465068
30046,5.7329974,5.4039617,-1.1343795
30047,5.733217,5.403904,-1.1336305
30048,5.73765,5.4028387,-1.1145471
30049,5.7396564,5.4023604,-1.1048871
30050,5.741326,5.401956,-1.0956095
30051,5.743192,5.4015064,-1.0846449
30052,5.7439227,5.401345,-1.0768461
30053,5.7444224,5.4012203,-1.0721518
30054,5.745102,5.4010444,-1.0696357
30055,5.7464023,5.4007025,-1.0609987
30056,5.7469487,5.400572,-1.0591831
30057,5.7487016,5.400142,-1.0523843
30058,5.748585,5.4001718,-1.0528891
30059,5.748866,5.400086,-1.0514487
30060,5.750513,5.399634,-1.042115
30061,5.751961,5.399274,-1.0336993
30062,5.7534184,5.3989077,-1.0252581
30063,5.7549353,5.3985257,-1.0164257
30064,5.7574863,5.397899,-1.0048385
30065,5.757922,5.3978024,-1.0025758
30066,5.758664,5.3976064,-0.99639076
30067,5.763369,5.396344,-0.9665303
30068,5.7669888,5.3952765,-0.9387212
30069,5.7675414,5.3951097,-0.9347202
30070,5.770609,5.394303,-0.9152451
30071,5.7726693,5.3938327,-0.90250003
30072,5.7731113,5.3937106,-0.8994785
30073,5.778294,5.3925633,-0.86847925
30074,5.785982,5.3909874,-0.8216985
30075,5.7905564,5.389834,-0.7878144
30076,5.794388,5.3886814,-0.75336546
30077,5.794404,5.388696,-0.7531495
30078,5.794394,5.388679,-0.7527426
30079,5.796159,5.3877864,-0.7298148
30080,5.796617,5.387563,-0.72380006
30081,5.796973,5.387346,-0.71841913
30082,5.7972136,5.3872323,-0.7154365
30083,5.797649,5.3870344,-0.70970094
30084,5.7984495,5.3865733,-0.6969014
30085,5.7997894,5.3857007,-0.6750175
30086,5.800308,5.385012,-0.659059
30087,5.800679,5.3843937,-0.6448858
30088,5.8007383,5.38429,-0.6424247
30089,5.8005495,5.3830395,-0.6144991
30090,5.8006415,5.3824596,-0.60289806
30091,5.800552,5.382247,-0.5985228
30092,5.800563,5.382219,-0.5979428
30093,5.800584,5.3817525,-0.5889016
30094,5.800765,5.381285,-0.57947624
30095,5.800812,5.381512,-0.583621
30096,5.8009853,5.380742,-0.5682669
30097,5.800965,5.380245,-0.5590615
30098,5.8010507,5.3795385,-0.54631937
30099,5.801011,5.377263,-0.5036732
30100,5.800885,5.3768053,-0.49548176
30101,5.8004746,5.375066,-0.46650183
30102,5.799946,5.3730745,-0.43439877
30103,5.7979827,5.366029,-0.3153987
30104,5.7939563,5.356133,-0.16456394
30105,5.7918396,5.351987,-0.105524704
30106,5.790828,5.3499374,-0.075120725
30107,5.7900653,5.348622,-0.05789171
30108,5.788316,5.3454385,-0.012785998
30109,5.7859864,5.3418493,0.032003082
30110,5.7841673,5.3392515,0.06319857
30111,5.780006,5.333875,0.11821475
30112,5.7798133,5.333634,0.120564
30113,5.779443,5.33318,0.12591824
30114,5.778785,5.3324637,0.12977803
30115,5.777901,5.3313627,0.14066193
30116,5.777619,5.3310027,0.14444733
30117,5.776539,5.3296494,0.15790392
30118,5.7736034,5.3261456,0.1920077
30119,5.7712016,5.323443,0.21503559
30120,5.768657,5.320447,0.2385029
30121,5.7647743,5.3161993,0.27519366
30122,5.760182,5.311338,0.31378034
30123,5.7580433,5.3091564,0.33337992
30124,5.755502,5.306592,0.35325375
30125,5.7494493,5.300623,0.39019313
30126,5.7470603,5.298199,0.40565386
30127,5.746055,5.297179,0.41187343
30128,5.7433367,5.2943044,0.42907327
30129,5.741907,5.2928014,0.43639457
30130,5.737441,5.288251,0.4608182
30131,5.7356477,5.286499,0.4710625
30132,5.733641,5.2845583,0.4814153
30133,5.7307787,5.281733,0.49606362
30134,5.7287426,5.2798223,0.505979
30135,5.7147703,5.266474,0.57407635
30136,5.7104406,5.262347,0.5936397
30137,5.70909,5.261071,0.59968054
30138,5.705765,5.2578683,0.6138638
30139,5.702488,5.2547555,0.6276621
30140,5.701611,5.253895,0.63182145
30141,5.696622,5.2490535,0.65477014
30142,5.6817365,5.234792,0.7204788
30143,5.678182,5.2313337,0.73597336
30144,5.6658425,5.2193065,0.7858977
30145,5.6581235,5.2117133,0.81546915
30146,5.6546707,5.20828,0.829888
30147,5.6540065,5.207615,0.83232605
30148,5.6503882,5.2039742,0.8459893
30149,5.6355476,5.1891446,0.9001645
30150,5.6331744,5.1867523,0.90899026
30151,5.6305566,5.184115,0.91839063
30152,5.6254807,5.178959,0.93700397
30153,5.6157947,5.169062,0.9711507
30154,5.6042004,5.1570854,1.0107658
30155,5.6020494,5.15485,1.0178535
30156,5.598873,5.1515503,1.0301816
30157,5.5942755,5.146818,1.0455736
30158,5.5830474,5.135293,1.0804806
30159,5.581986,5.134108,1.0851814
30160,5.580909,5.1332254,1.0852075
30161,5.5791845,5.1314697,1.0906657
30162,5.5763855,5.1286187,1.099402
30163,5.5820827,5.134336,1.084015
30164,5.5781174,5.13046,1.093325
30165,5.5744696,5.126749,1.104203
30166,5.573651,5.1258545,1.1065844
30167,5.5666895,5.1186614,1.1271604
30168,5.563411,5.1152244,1.1368424
30169,5.5505834,5.10216,1.1717247
30170,5.5448604,5.096335,1.1880608
30171,5.5437193,5.0951686,1.1913158
30172,5.529763,5.0806785,1.2305143
30173,5.520608,5.0712337,1.2565753
30174,5.5034437,5.0532174,1.3050737
30175,5.49805,5.047721,1.3194748
30176,5.4876504,5.0373125,1.3473055
30177,5.4752226,5.02465,1.3809078
30178,5.467843,5.017208,1.4006829
30179,5.4541736,5.0034475,1.4362763
30180,5.4513893,5.0004373,1.4438652
30181,5.4490013,4.9977565,1.4504726
30182,5.445446,4.9939017,1.4603264
30183,5.4279747,4.9766865,1.5061414
30184,5.421203,4.9698396,1.5231162
30185,5.41927,4.9679313,1.5281438
30186,5.4152613,4.964892,1.5364039
30187,5.409129,4.959589,1.5510402
30188,5.405309,4.9567094,1.5595567
30189,5.402355,4.9544816,1.5660268
30190,5.4014254,4.9535885,1.568449
30191,5.3916,4.945619,1.5911363
30192,5.383137,4.939017,1.6108656
30193,5.3818593,4.937681,1.614446
30194,5.38069,4.936771,1.6172101
30195,5.376992,4.933993,1.6256194
30196,5.3749285,4.9324164,1.6303414
30197,5.3655486,4.9261084,1.6505473
30198,5.362868,4.9248195,1.6557155
30199,5.3568907,4.9205847,1.6691428
30200,5.343782,4.912008,1.6974913
30201,5.3252707,4.900611,1.736999
30202,5.3106356,4.891923,1.767739
30203,5.2930207,4.8824,1.8040236
30204,5.275838,4.872392,1.8401616
30205,5.2655816,4.867701,1.8604823
30206,5.260038,4.865105,1.8715013
30207,5.25415,4.861886,1.8837415
30208,5.251008,4.8601885,1.8903062
30209,5.2445164,4.8578873,1.9027559
30210,5.239992,4.8561006,1.9115747
30211,5.232274,4.853539,1.9262147
30212,5.2259154,4.851691,1.9379891
30213,5.211542,4.8479323,1.9642372
30214,5.2080483,4.8470883,1.9705477
30215,5.1942086,4.8432455,1.9961209
30216,5.174845,4.839083,2.0309663
30217,5.17221,4.838811,2.0353608
30218,5.168098,4.8375425,2.0434165
30219,5.1631265,4.8366265,2.0523098
30220,5.157954,4.8362584,2.0609248
30221,5.1573343,4.8361945,2.061968
30222,5.1397176,4.83375,2.0930443
30223,5.104012,4.8326597,2.151967
30224,5.099496,4.832684,2.159063
30225,5.0966215,4.832405,2.1641448
30226,5.095329,4.8323464,2.1662579
30227,5.082943,4.8323073,2.1867046
30228,5.0759444,4.8323,2.1981802
30229,5.068297,4.83239,2.2105048
30230,5.0603747,4.832504,2.2230735
30231,5.056202,4.83262,2.229595
30232,5.0423045,4.833332,2.2514338
30233,5.0356503,4.834231,2.2610748
30234,5.0262036,4.8354807,2.274481
30235,5.016118,4.8363137,2.2898645
30236,5.007357,4.837551,2.3026726
30237,5.0028133,4.8378716,2.3098128
30238,5.0002728,4.838458,2.3131335
30239,4.99714,4.8388658,2.317697
30240,4.9816566,4.841297,2.3399074
30241,4.9752297,4.84228,2.348913
30242,4.971345,4.8430696,2.354016
30243,4.953563,4.8465405,2.377596
30244,4.9467463,4.847813,2.38778
30245,4.9432,4.848855,2.3912036
30246,4.9425907,4.8489523,2.3921242
30247,4.936851,4.850014,2.3999403
30248,4.9327493,4.8508687,2.4057689
30249,4.9265943,4.8522377,2.4142494
30250,4.9144864,4.8551035,2.4305842
30251,4.9037137,4.8575315,2.444337
30252,4.897289,4.8589053,2.4526885
30253,4.8682046,4.865502,2.4888697
30254,4.863732,4.8665724,2.4943602
30255,4.849021,4.870041,2.5128534
30256,4.84352,4.8715563,2.5196397
30257,4.836835,4.8732595,2.527666
30258,4.8304787,4.874852,2.5350041
30259,4.8286443,4.875275,2.5372174
30260,4.820562,4.8773975,2.5466764
30261,4.8184695,4.8779464,2.5493386
30262,4.8047214,4.880959,2.5654893
30263,4.7913103,4.884033,2.5808418
30264,4.7790656,4.8868976,2.594904
30265,4.764316,4.8905263,2.611832
30266,4.753713,4.892905,2.6236954
30267,4.7475734,4.8944025,2.6304915
30268,4.731423,4.8979692,2.648484
30269,4.7266564,4.899119,2.6539314
30270,4.718066,4.9009476,2.6627758
30271,4.7066445,4.9035344,2.6747963
30272,4.689492,4.9072456,2.692134
30273,4.681228,4.9089513,2.7005632
30274,4.6768737,4.9098277,2.7048483
30275,4.6615644,4.9129086,2.7201219
30276,4.6526833,4.9146857,2.7288518
30277,4.6433754,4.9165797,2.738306
30278,4.6253304,4.919967,2.755889
30279,4.621589,4.920695,2.7596915
30280,4.600941,4.924851,2.780625
30281,4.5823245,4.9283557,2.7989063
30282,4.560094,4.9326587,2.8210588
30283,4.544692,4.9356217,2.8363564
30284,4.5285745,4.938845,2.8523242
30285,4.512516,4.941637,2.867558
30286,4.4909654,4.9449744,2.8873904
30287,4.487285,4.9455085,2.890743
30288,4.477918,4.94681,2.8992524
30289,4.4683943,4.9482403,2.9080458
30290,4.4655533,4.9486895,2.9106765
30291,4.4501033,4.950665,2.9244044
